1507.6994, -63.003, 1507.6994, -61.327, 1507.6994, -60.036, 1507.6994, -59.964, 1507.6994, -60.480, 1507.6994, -59.616,  , 
1507.7207, -63.138, 1507.7207, -61.066, 1507.7207, -60.198, 1507.7207, -59.975, 1507.7207, -60.534, 1507.7207, -59.378,  , 
1507.7419, -62.941, 1507.7419, -61.387, 1507.7419, -60.048, 1507.7419, -59.957, 1507.7419, -60.565, 1507.7419, -59.439,  , 
1507.7632, -63.070, 1507.7632, -61.120, 1507.7632, -59.971, 1507.7632, -59.821, 1507.7632, -60.644, 1507.7632, -59.217,  , 
1507.7844, -62.689, 1507.7844, -61.210, 1507.7844, -59.801, 1507.7844, -60.043, 1507.7844, -60.625, 1507.7844, -59.223,  , 
1507.8057, -62.956, 1507.8057, -61.164, 1507.8057, -59.951, 1507.8057, -59.797, 1507.8057, -60.459, 1507.8057, -59.035,  , 
1507.8270, -62.983, 1507.8270, -61.212, 1507.8270, -60.206, 1507.8270, -60.045, 1507.8270, -60.717, 1507.8270, -58.773,  , 
1507.8482, -63.099, 1507.8482, -60.847, 1507.8482, -59.924, 1507.8482, -60.118, 1507.8482, -60.447, 1507.8482, -58.721,  , 
1507.8695, -63.016, 1507.8695, -60.914, 1507.8695, -60.092, 1507.8695, -59.956, 1507.8695, -60.897, 1507.8695, -58.746,  , 
1507.8907, -62.808, 1507.8907, -60.997, 1507.8907, -59.847, 1507.8907, -59.975, 1507.8907, -60.417, 1507.8907, -58.737,  , 
1507.9120, -63.183, 1507.9120, -60.884, 1507.9120, -59.904, 1507.9120, -59.788, 1507.9120, -60.867, 1507.9120, -58.354,  , 
1507.9332, -62.492, 1507.9332, -60.915, 1507.9332, -59.911, 1507.9332, -59.845, 1507.9332, -60.566, 1507.9332, -58.291,  , 
1507.9545, -62.373, 1507.9545, -60.970, 1507.9545, -59.735, 1507.9545, -59.995, 1507.9545, -60.544, 1507.9545, -58.356,  , 
1507.9757, -62.598, 1507.9757, -60.971, 1507.9757, -60.000, 1507.9757, -60.029, 1507.9757, -60.755, 1507.9757, -57.993,  , 
1507.9970, -63.120, 1507.9970, -61.006, 1507.9970, -59.789, 1507.9970, -59.794, 1507.9970, -60.577, 1507.9970, -58.000,  , 
1508.0183, -62.699, 1508.0183, -60.722, 1508.0183, -59.920, 1508.0183, -59.980, 1508.0183, -60.712, 1508.0183, -57.927,  , 
1508.0395, -61.937, 1508.0395, -61.010, 1508.0395, -59.874, 1508.0395, -59.947, 1508.0395, -60.499, 1508.0395, -57.770,  , 
1508.0608, -62.542, 1508.0608, -60.632, 1508.0608, -59.986, 1508.0608, -59.735, 1508.0608, -60.893, 1508.0608, -57.668,  , 
1508.0820, -62.389, 1508.0820, -60.833, 1508.0820, -59.807, 1508.0820, -60.103, 1508.0820, -60.723, 1508.0820, -57.623,  , 
1508.1033, -62.396, 1508.1033, -60.867, 1508.1033, -59.765, 1508.1033, -60.240, 1508.1033, -60.719, 1508.1033, -57.548,  , 
1508.1245, -62.462, 1508.1245, -60.707, 1508.1245, -59.866, 1508.1245, -59.830, 1508.1245, -60.785, 1508.1245, -57.476,  , 
1508.1458, -62.372, 1508.1458, -60.855, 1508.1458, -59.829, 1508.1458, -59.949, 1508.1458, -60.671, 1508.1458, -57.308,  , 
1508.1670, -62.168, 1508.1670, -60.460, 1508.1670, -59.855, 1508.1670, -59.767, 1508.1670, -60.875, 1508.1670, -57.303,  , 
1508.1883, -62.662, 1508.1883, -60.647, 1508.1883, -59.540, 1508.1883, -60.157, 1508.1883, -60.650, 1508.1883, -57.116,  , 
1508.2096, -62.185, 1508.2096, -60.665, 1508.2096, -59.803, 1508.2096, -59.748, 1508.2096, -60.561, 1508.2096, -57.221,  , 
1508.2308, -62.356, 1508.2308, -60.571, 1508.2308, -59.832, 1508.2308, -59.725, 1508.2308, -60.696, 1508.2308, -56.973,  , 
1508.2521, -62.211, 1508.2521, -60.270, 1508.2521, -59.825, 1508.2521, -59.977, 1508.2521, -60.656, 1508.2521, -56.985,  , 
1508.2733, -62.058, 1508.2733, -60.408, 1508.2733, -59.728, 1508.2733, -59.886, 1508.2733, -60.484, 1508.2733, -56.899,  , 
1508.2946, -62.378, 1508.2946, -60.529, 1508.2946, -59.649, 1508.2946, -59.916, 1508.2946, -60.204, 1508.2946, -56.868,  , 
1508.3158, -62.379, 1508.3158, -60.298, 1508.3158, -59.739, 1508.3158, -59.908, 1508.3158, -60.543, 1508.3158, -56.819,  , 
1508.3371, -62.296, 1508.3371, -60.141, 1508.3371, -59.651, 1508.3371, -59.763, 1508.3371, -60.212, 1508.3371, -56.751,  , 
1508.3583, -61.704, 1508.3583, -60.096, 1508.3583, -59.682, 1508.3583, -59.974, 1508.3583, -60.317, 1508.3583, -56.677,  , 
1508.3796, -62.268, 1508.3796, -60.191, 1508.3796, -59.797, 1508.3796, -59.792, 1508.3796, -60.170, 1508.3796, -56.568,  , 
1508.4009, -62.215, 1508.4009, -60.078, 1508.4009, -59.647, 1508.4009, -59.682, 1508.4009, -60.016, 1508.4009, -56.487,  , 
