1522.3656, -27.350
1522.3868, -27.288
1522.4081, -27.227
1522.4294, -27.170
1522.4506, -27.114
1522.4719, -27.055
1522.4931, -26.994
1522.5144, -26.937
1522.5356, -26.880
1522.5569, -26.823
1522.5781, -26.766
1522.5994, -26.710
1522.6207, -26.658
1522.6419, -26.606
1522.6632, -26.555
1522.6844, -26.505
1522.7057, -26.454
1522.7269, -26.404
1522.7482, -26.356
1522.7694, -26.305
1522.7907, -26.255
1522.8120, -26.202
1522.8332, -26.150
1522.8545, -26.097
1522.8757, -26.039
1522.8970, -25.977
1522.9182, -25.908
1522.9395, -25.834
1522.9607, -25.758
1522.9820, -25.679
1523.0033, -25.595
1523.0245, -25.512
1523.0458, -25.425
1523.0670, -25.339
1523.0883, -25.251
1523.1095, -25.165
1523.1308, -25.076
1523.1520, -24.988
1523.1733, -24.905
1523.1945, -24.821
1523.2158, -24.746
1523.2371, -24.672
1523.2583, -24.594
1523.2796, -24.519
1523.3008, -24.439
1523.3221, -24.361
1523.3433, -24.279
1523.3646, -24.212
1523.3858, -24.142
1523.4071, -24.089
1523.4284, -24.013
1523.4496, -23.941
1523.4709, -23.867
1523.4921, -23.792
1523.5134, -23.715
1523.5346, -23.646
1523.5559, -23.581
1523.5771, -23.515
1523.5984, -23.456
1523.6197, -23.391
1523.6409, -23.321
1523.6622, -23.250
1523.6834, -23.177
1523.7047, -23.110
1523.7259, -23.038
1523.7472, -22.973
1523.7684, -22.910
1523.7897, -22.847
1523.8110, -22.781
1523.8322, -22.714
1523.8535, -22.644
1523.8747, -22.578
1523.8960, -22.514
1523.9172, -22.456
1523.9385, -22.403
1523.9597, -22.346
1523.9810, -22.289
1524.0023, -22.239
1524.0235, -22.188
1524.0448, -22.138
1524.0660, -22.095
1524.0873, -22.051
1524.1085, -22.012
1524.1298, -21.973
1524.1510, -21.933
1524.1723, -21.893
1524.1935, -21.851
1524.2148, -21.802
1524.2361, -21.751
1524.2573, -21.689
1524.2786, -21.616
1524.2998, -21.542
1524.3211, -21.458
1524.3423, -21.370
1524.3636, -21.272
1524.3848, -21.175
1524.4061, -21.068
1524.4274, -20.956
1524.4486, -20.838
1524.4699, -20.727
1524.4911, -20.622
1524.5124, -20.527
1524.5336, -20.429
1524.5549, -20.341
1524.5761, -20.251
1524.5974, -20.154
1524.6187, -20.059
1524.6399, -19.963
1524.6612, -19.873
1524.6824, -19.788
1524.7037, -19.716
1524.7249, -19.646
1524.7462, -19.576
1524.7674, -19.503
1524.7887, -19.424
1524.8100, -19.343
1524.8312, -19.256
1524.8525, -19.175
1524.8737, -19.104
1524.8950, -19.043
1524.9162, -18.983
1524.9375, -18.916
1524.9587, -18.848
1524.9800, -18.773
1525.0013, -18.693
1525.0225, -18.619
1525.0438, -18.550
1525.0650, -18.487
1525.0863, -18.431
1525.1075, -18.374
1525.1288, -18.315
1525.1500, -18.253
1525.1713, -18.186
1525.1925, -18.123
1525.2138, -18.064
1525.2351, -18.012
1525.2563, -17.965
1525.2776, -17.921
1525.2988, -17.879
1525.3201, -17.836
1525.3413, -17.791
1525.3626, -17.751
1525.3838, -17.720
1525.4051, -17.698
1525.4264, -17.681
1525.4476, -17.662
1525.4689, -17.648
1525.4901, -17.635
1525.5114, -17.626
1525.5326, -17.619
1525.5539, -17.611
1525.5751, -17.603
1525.5964, -17.587
1525.6177, -17.558
1525.6389, -17.518
